stream_code,universe_code,domain_code,name,description,path_type,governance_status,version,source_workbook
STR-SCI-BIOLOGY-FF9D0,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Biology,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BIOMEDICAL-ENGINE-8D23F,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,BIOMEDICAL ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BIOPHYSICS-64E6B,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Biophysics,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BIOTECHNOLOGY-503B6,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,BIOTECHNOLOGY,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BIOTECHNOLOGY-9B9A3,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Biotechnology,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BOTANY-5DFD8,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Botany,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BRAND-IDENTITY-DE-90BBD,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Brand / Identity Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BUSINESS-ANALYST-F4378,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Business Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CABIN-CREW-AFC01,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Cabin Crew,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CARGO-MANAGER-4134B,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Cargo Manager,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CERAMIC-ENGINEERI-0B019,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,CERAMIC ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CHARTER-PILOT-434CC,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Charter Pilot,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CHEMICAL-ENGINEER-89499,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,CHEMICAL ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CHEMISTRY-9B300,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Chemistry,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CIVIL-ENGINEERING-28C68,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,Civil Engineering,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CLERK-EE94B,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Clerk,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CLIMATE-SCIENCE-1DC56,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Climate Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-COGNITIVE-SCIENCE-55F54,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Cognitive Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-COMMERCIAL-PILOT-A8A0F,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Commercial Pilot,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-COMMUNITY-MEDICIN-90E23,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Community Medicine,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-COMPUTATIONAL-SCI-4F02F,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Computational Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-COMPUTER-SCIENCE-75B3D,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,Computer Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-COMPUTER-VISION-E-A1C58,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Computer Vision Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CONSTABLE-E5F16,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Constable,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CYBER-SPACE-ROLES-2EEAB,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Cyber/Space roles,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-CYBERSECURITY-7DB8E,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,Cybersecurity,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DAIRY-ASSISTANT-3F224,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Dairy Assistant,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DAIRY-TECHNOLOGY-FFD9E,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,DAIRY TECHNOLOGY,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-ANALYST-F7E47,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-ARCHITECT-7F3B2,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Architect,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-ENGINEER-542AF,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-GOVERNANCE-D-6BB2E,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Governance / Data Steward,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-PRODUCT-MANA-AAAA2,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Product Manager,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-QUALITY-ENGI-35370,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Quality Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-SCIENCE-BSC-A81F3,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Data Science (BSc Route),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-SCIENCE-C55D0,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,Data Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-SCIENTIST-42420,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Data Scientist,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DATA-VISUALIZATIO-5CB3A,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Data Visualization Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DECISION-SCIENTIS-A3BB0,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Decision Scientist,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DEFENCE-ENTRY-649A4,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Defence Entry,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DENTAL-BDS-6D960,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Dental (BDS),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DERMATOLOGY-D058B,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Dermatology,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DESIGN-MANAGEMENT-BA90E,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Design Management,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DESIGN-RESEARCH-84BCB,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Design Research,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DIPLOMA-ENGINEER-34585,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Diploma Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DISPATCHER-055B1,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Dispatcher,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DRONE-PILOT-74960,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Drone Pilot,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-DRONE-TECHNICIAN-617FE,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Drone Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ECOSYSTEM-ROLES-FB1EB,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Ecosystem roles,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-EDUCATION-OFFICER-FAD0B,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Education Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ELECTRICAL-ACB07,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,ELECTRICAL,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ELECTRICIAN-97A09,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Electrician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ELECTRONICS-ECE-F6FDB,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,ELECTRONICS (ECE),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ELECTRONICS-TECHN-B16CE,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Electronics Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ENGINEER-0AB07,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ENGINEER-OFFICER-88C99,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Engineer Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ENTREPRENEUR-4EA1C,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Entrepreneur,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ENVIRONMENTAL-BCCE8,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,ENVIRONMENTAL,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ENVIRONMENTAL-SCI-7193C,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Environmental Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ENVIRONMENTAL-TEC-23215,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Environmental Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-EV-SPECIALIST-DCEF9,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,EV Specialist,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-EXPERIENCE-DESIGN-70F62,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Experience Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FASHION-DESIGN-99E6A,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Fashion Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FINANCIAL-DATA-AN-5CAEB,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Financial Data Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FIRE-SAFETY-ENGIN-C466B,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,FIRE & SAFETY ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FISHERIES-TECH-EC6F3,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Fisheries Tech,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FITTER-423CE,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Fitter,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FLIGHT-INSTRUCTOR-233BF,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Flight Instructor,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FOOD-SCIENCE-70106,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Food Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FOOD-TECH-5B17F,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Food Tech,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FOOD-TECHNOLOGY-D5A4E,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,FOOD TECHNOLOGY,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FOOTWEAR-DESIGN-C424E,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Footwear Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FORENSIC-MEDICINE-3C46F,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Forensic Medicine,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FORENSIC-SCIENCE-7BF83,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Forensic Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FORESTRY-E454B,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Forestry,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-FREELANCER-E078F,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Freelancer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GAME-DESIGN-EAE86,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Game Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GARMENT-TECHNICIA-84224,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Garment Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GARUD-F7775,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Garud,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GENERAL-MEDICINE-C5720,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,General Medicine,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GENERAL-SURGERY-EF5BC,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,General Surgery,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GENETICS-73400,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Genetics,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GEO-INFORMATICS-G-9E95B,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,GEO-INFORMATICS / GEOMATICS,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GEOLOGY-1CE45,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Geology,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GEOSPATIAL-DATA-A-EAA07,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Geospatial Data Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GLOBAL-PILOT-CE0C4,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Global Pilot,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GRAPHIC-DESIGN-9AED7,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Graphic Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GROUND-STAFF-73010,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Ground Staff,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-GROWTH-EXPERIMENT-8EBBB,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Growth / Experimentation Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-HARDWARE-TECHNICI-6A8BB,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Hardware Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-HEALTH-DATA-ANALY-985C9,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Health Data Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-HELICOPTER-PILOT-EBC2E,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Helicopter Pilot,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-HOMEOPATHY-BHMS-9716E,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Homeopathy (BHMS),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-IN-FLIGHT-MANAGER-66C96,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,In-flight Manager,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INDUSTRIAL-CHEMIS-70D2F,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Industrial Chemistry,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INDUSTRIAL-DESIGN-FB177,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Industrial Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INDUSTRIAL-PRODUC-C9648,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,INDUSTRIAL / PRODUCTION ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INFORMATION-TECHN-46B29,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,INFORMATION TECHNOLOGY (IT),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INSPECTOR-89C5F,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Inspector,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INSTRUMENTATION-E-34E3C,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,INSTRUMENTATION ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INTERACTION-DESIG-79697,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Interaction Design (IxD),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-INTERIOR-DESIGN-9EEF2,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Interior Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-LAB-TECHNICIAN-8B872,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Lab Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-LEATHER-TECHNOLOG-BB1AA,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,LEATHER TECHNOLOGY,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-LEGAL-OFFICER-6D26D,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Legal Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-LIGHTING-DESIGN-A9985,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Lighting Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-LOGISTICS-OFFICER-AD442,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Logistics Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MACHINE-LEARNING-53A9B,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Machine Learning Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MANAGER-601C0,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Manager,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MARCOS-AC304,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,MARCOS,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MARINE-ENGINEERIN-BD12D,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,MARINE ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MARINE-TECHNICIAN-6E55C,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Marine Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MARKETING-ANALYST-CE7DA,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Marketing Analyst,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MATERIALS-SCIENCE-A59A5,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,MATERIALS SCIENCE,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MATERIALS-SCIENCE-A8075,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Materials Science (BSc),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MATHEMATICS-E17F5,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Mathematics,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MECHANICAL-ENGINE-36283,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,Mechanical Engineering,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MECHATRONICS-ENGI-72E9C,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,MECHATRONICS ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-METALLURGICAL-ENG-43BD5,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,METALLURGICAL ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-METEOROLOGIST-F4B4B,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Meteorologist,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MICROBIOLOGY-1A40A,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Microbiology,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MILITARY-DOCTOR-A6986,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Military Doctor,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MINING-ENGINEERIN-A7154,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,MINING ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MINING-TECHNICIAN-AB9C6,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Mining Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MLOPS-ENGINEER-3D44E,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,MLOps Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MOTION-DESIGN-3502D,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Motion Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-MRO-ENGINEER-EDC9A,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,MRO Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NANOTECHNOLOGY-3E45B,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,NANOTECHNOLOGY,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NATUROPATHY-YOGIC-5412C,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Naturopathy & Yogic Sciences (BNYS),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NAVAL-ARCHITECTUR-AB88D,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,NAVAL ARCHITECTURE,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NAVAL-ENGINEER-D6D80,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Naval Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NAVAL-OFFICER-F8F0C,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Naval Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NAVIK-A47E8,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Navik,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NETWORK-ENGINEER-26C50,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Network Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NLP-ENGINEER-70FDF,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,NLP Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NURSING-BSC-745B4,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Nursing (BSc),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-NURSING-OFFICER-5EFBF,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Nursing Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-OCEANOGRAPHY-MARI-B6FDF,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Oceanography / Marine Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-OFFICER-E3B5E,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-OPERATOR-1F7CF,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Operator,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PACKAGING-DESIGN-1967C,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Packaging Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PACKAGING-TECHNIC-C2351,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Packaging Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PACKAGING-TECHNOL-3358C,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,PACKAGING TECHNOLOGY,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PARA-SF-424A8,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Para SF,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PART-TIME-OFFICER-FBC29,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Part-time Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PATHOLOGY-B32A0,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Pathology,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PEDIATRICS-F81AB,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Pediatrics,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-PETROLEUM-ENGINEE-FB536,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,PETROLEUM ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
